codigo_dane,departamento,municipio,subregion,habitantes,temperatura_promedio,altura,festival,fecha,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,latitud,longitud,fuente_geo,bandera_url
"27372","Chocó","Juradó","","3609.0","24.1","122.0","","","","","","","","","","","","","","","7.00425","-77.65141","geonames",""
"27413","Chocó","Lloró","","10248.0","23.3","339.0","","","","","","","","","","","","","","","5.60109","-76.37375","geonames",""
"27425","Chocó","Medio Atrato","","29487.0","24.7","29.0","","","","","","","","","","","","","","","5.995","-76.7825","geonames",""
"27430","Chocó","Medio Baudó","","13423.0","24.4","2.0","","","","","","","","","","","","","","","5.05","-77.05","geonames",""
"27450","Chocó","Medio San Juan","","9073.0","24.5","45.0","","","","","","","","","","","","","","","5.09278","-76.69528","geonames",""
"27491","Chocó","Nóvita","","7867.0","23.9","164.0","","","","","","","","","","","","","","","4.8708","-76.61885","geonames",""
"27495","Chocó","Nuquí","","7625.0","25.2","30.0","","","","","","","","","","","","","","","5.67014","-77.28753","geonames",""
"27580","Chocó","Río Iro","","4525.0","24.5","122.0","","","","","","","","","","","","","","","5.18333","-76.4833","geonames",""
"27600","Chocó","Río Quito","","7888.0","24.2","34.0","","","","","","","","","","","","","","","5.51667","-76.75","geonames",""
"27615","Chocó","Riosucio","","54537.0","15.8","2055.0","","","","","","","","","","","","","","","5.45","-75.75","geonames",""
"27660","Chocó","San José del Palmar","","5068.0","20.0","997.0","","","","","","","","","","","","","","","4.94657","-76.22226","geonames",""
"27745","Chocó","Sipí","","3481.0","23.4","337.0","","","","","","","","","","","","","","","4.60257","-76.51036","geonames",""
"27787","Chocó","Tadó","","18041.0","23.8","84.0","","","","","","","","","","","","","","","5.26345","-76.5507","geonames",""
"27800","Chocó","Unguía","","14544.0","25.2","135.0","","","","","","","","","","","","","","","8.11118","-77.10916","geonames",""
"27810","Chocó","Unión Panamericana","","6590.0","24.2","90.0","","","","","","","","","","","","","","","5.28139","-76.63","geonames",""
"41001","Huila","Neiva","","357392.0","25.3","467.0","","","","","","","","","","","","","","","3.01441","-75.30939","geonames",""
"41006","Huila","Acevedo","","36649.0","18.6","1269.0","","","","","","","","","","","","","","","1.70466","-76.00607","geonames",""
"41013","Huila","Agrado","","8489.0","23.7","841.0","","","","","","","","","","","","","","","2.2705","-75.71828","geonames",""
"41016","Huila","Aipe","","26219.0","23.6","779.0","","","","","","","","","","","","","","","3.32338","-75.30791","geonames",""
"41020","Huila","Algeciras","","24499.0","20.5","1265.0","","","","","","","","","","","","","","","2.52791","-75.28198","geonames",""
"41026","Huila","Altamira","","4293.0","20.7","1135.0","","","","","","","","","","","","","","","2.05498","-75.80446","geonames",""
"41078","Huila","Baraya","","6679.0","17.9","1558.0","","","","","","","","","","","","","","","3.14531","-74.95397","geonames",""
"41132","Huila","Campoalegre","","35057.0","24.8","539.0","","","","","","","","","","","","","","","2.66667","-75.33333","geonames",""
"41206","Huila","Colombia","","11173.0","17.4","1756.0","","","","","","","","","","","","","","","3.39929","-74.72034","geonames",""
"41244","Huila","Elías","","3337.0","16.6","1736.0","","","","","","","","","","","","","","","1.99006","-75.9806","geonames",""
"41298","Huila","Garzón","","98383.0","18.3","1476.0","","","","","","","","","","","","","","","2.18176","-75.57812","geonames",""
"41306","Huila","Gigante","","36055.0","22.9","808.0","","","","","","","","","","","","","","","2.38678","-75.54736","geonames",""
"41319","Huila","Guadalupe","","15913.0","22.7","889.0","","","","","","","","","","","","","","","2.0248","-75.75589","geonames",""
"41349","Huila","Hobo","","6545.0","23.8","787.0","","","","","","","","","","","","","","","2.54126","-75.4478","geonames",""
"41357","Huila","Iquira","","9064.0","21.1","1106.0","","","","","","","","","","","","","","","2.64867","-75.63457","geonames",""
"41359","Huila","Isnos","","24593.0","15.7","1806.0","","","","","","","","","","","","","","","1.93556","-76.24056","geonames",""
"41378","Huila","La Argentina","","11592.0","13.3","2335.0","","","","","","","","","","","","","","","2.17673","-76.20484","geonames",""
"41396","Huila","La Plata","","52189.0","13.4","2355.0","","","","","","","","","","","","","","","2.32055","-76.10446","geonames",""
"41483","Huila","Nátaga","","5831.0","18.4","1446.0","","","","","","","","","","","","","","","2.57845","-75.78679","geonames",""
"41503","Huila","Oporapa","","11111.0","18.7","1385.0","","","","","","","","","","","","","","","2.02378","-75.99588","geonames",""
"41518","Huila","Paicol","","5208.0","20.3","1118.0","","","","","","","","","","","","","","","2.40048","-75.77094","geonames",""
"41524","Huila","Palermo","","35569.0","24.1","635.0","","","","","","","","","","","","","","","2.87919","-75.44855","geonames",""
"41530","Huila","Palestina","","13560.0","17.5","1572.0","","","","","","","","","","","","","","","5.0161","-75.62854","geonames",""
"41548","Huila","Pital","","12835.0","20.9","1152.0","","","","","","","","","","","","","","","2.22987","-75.83137","geonames",""
"41551","Huila","Pitalito","","135711.0","18.2","1265.0","","","","","","","","","","","","","","","1.85371","-76.05071","geonames",""
"41615","Huila","Rivera","","22877.0","23.8","731.0","","","","","","","","","","","","","","","2.77717","-75.25642","geonames",""
"41660","Huila","Saladoblanco","","10076.0","18.1","1489.0","","","","","","","","","","","","","","","1.99244","-76.04335","geonames",""
"41668","Huila","San Agustín","","29687.0","15.5","1870.0","","","","","","","","","","","","","","","1.92433","-76.41572","geonames",""
"41676","Huila","Santa María","","10218.0","16.9","1864.0","","","","","","","","","","","","","","","2.93392","-75.63178","geonames",""
"41770","Huila","Suaza","","17376.0","21.2","1000.0","","","","","","","","","","","","","","","1.87835","-75.81162","geonames",""
"41791","Huila","Tarqui","","16108.0","22.5","827.0","","","","","","","","","","","","","","","2.11248","-75.82419","geonames",""
"41797","Huila","Tesalia","","8874.0","21.8","940.0","","","","","","","","","","","","","","","2.53525","-75.71546","geonames",""
"41799","Huila","Tello","","10273.0","23.9","581.0","","","","","","","","","","","","","","","3.06694","-75.13778","geonames",""
"41801","Huila","Teruel","","8226.0","22.4","929.0","","","","","","","","","","","","","","","2.75239","-75.56362","geonames",""
"41807","Huila","Timaná","","20025.0","18.7","1358.0","","","","","","","","","","","","","","","1.91202","-75.97341","geonames",""
"41872","Huila","Villavieja","","7374.0","26.1","422.0","","","","","","","","","","","","","","","3.29774","-75.14526","geonames",""
"41885","Huila","Yaguará","","7865.0","24.5","618.0","","","","","","","","","","","","","","","2.63528","-75.53224","geonames",""
"44001","La Guajira","Riohacha","","188014.0","27.6","7.0","","","","","","","","","","","","","","","11.54444","-72.90722","geonames",""
"44035","La Guajira","Albania","","29148.0","26.6","86.0","","","","","","","","","","","","","","","11.1597","-72.5856","geonames",""
"44078","La Guajira","Barrancas","","38232.0","26.7","160.0","","","","","","","","","","","","","","","10.95672","-72.79456","geonames",""
"44090","La Guajira","Dibulla","","21798.0","26.6","9.0","","","","","","","","","","","","","","","11.26667","-73.3","geonames",""
"44098","La Guajira","Distracción","","11962.0","26.4","200.0","","","","","","","","","","","","","","","10.9","-72.88333","geonames",""
"44110","La Guajira","El Molino","","7315.0","22.3","838.0","","","","","","","","","","","","","","","10.59462","-72.8539","geonames",""
"44279","La Guajira","Fonseca","","42772.0","26.5","227.0","","","","","","","","","","","","","","","10.82966","-72.79778","geonames",""
"44378","La Guajira","Hatonuevo","","24910.0","25.5","197.0","","","","","","","","","","","","","","","11.0694","-72.7669","geonames",""
"44420","La Guajira","La Jagua del Pilar","","2721.0","23.3","623.0","","","","","","","","","","","","","","","10.45809","-73.07228","geonames",""
"44430","La Guajira","Maicao","","166603.0","26.9","52.0","","","","","","","","","","","","","","","11.37837","-72.2395","geonames",""
"44560","La Guajira","Manaure","","67584.0","27.6","21.0","","","","","","","","","","","","","","","11.58174","-72.56515","geonames",""
"44650","La Guajira","San Juan del Cesar","","40069.0","28.0","214.0","","","","","","","","","","","","","","","10.77107","-73.00314","geonames",""
"44847","La Guajira","Uribia","","198890.0","27.5","89.0","","","","","","","","","","","","","","","12.02638","-71.74887","geonames",""
"44855","La Guajira","Urumita","","13349.0","20.5","1104.0","","","","","","","","","","","","","","","10.49817","-72.97592","geonames",""
"44874","La Guajira","Villanueva","","31727.0","26.4","185.0","","","","","","","","","","","","","","","5.28333","-71.96667","geonames",""
"47001","Magdalena","Santa Marta","","499192.0","27.3","14.0","","","","","","","","","","","","","","","11.23855","-74.19427","geonames",""
"47030","Magdalena","Algarrobo","","14294.0","27.3","111.0","","","","","","","","","","","","","","","10.18553","-74.06158","geonames",""
"47053","Magdalena","Aracataca","","41872.0","27.2","37.0","","","","","","","","","","","","","","","10.59181","-74.18983","geonames",""
"47058","Magdalena","Ariguaní","","32758.0","26.8","122.0","","","","","","","","","","","","","","","9.89383","-74.13583","geonames",""
"47161","Magdalena","Cerro San Antonio","","8319.0","27.0","5.0","","","","","","","","","","","","","","","10.29063","-74.82173","geonames",""
"47170","Magdalena","Chibolo","","16447.0","26.4","115.0","","","","","","","","","","","","","","","10.0825","-74.50696","geonames",""
"47189","Magdalena","Ciénaga","","105510.0","24.6","535.0","","","","","","","","","","","","","","","10.83333","-74.08333","geonames",""
"47205","Magdalena","Concordia","","16095.0","16.0","2000.0","","","","","","","","","","","","","","","6.04639","-75.90705","geonames",""
"47245","Magdalena","El Banco","","54855.0","27.5","39.0","","","","","","","","","","","","","","","9.12411","-73.97626","geonames",""
"47258","Magdalena","El Piñon","","17308.0","26.9","49.0","","","","","","","","","","","","","","","10.33333","-74.66667","geonames",""
"47268","Magdalena","El Retén","","19345.0","26.7","24.0","","","","","","","","","","","","","","","10.61135","-74.26824","geonames",""
"47288","Magdalena","Fundación","","59175.0","27.3","49.0","","","","","","","","","","","","","","","10.52066","-74.18504","geonames",""
"47318","Magdalena","Guamal","","25508.0","27.1","48.0","","","","","","","","","","","","","","","9.26079","-74.13105","geonames",""
"47460","Magdalena","Nueva Granada","","17470.0","26.3","113.0","","","","","","","","","","","","","","","9.80168","-74.39304","geonames",""
"47541","Magdalena","Pedraza","","8031.0","27.2","47.0","","","","","","","","","","","","","","","10.1494","-74.83634","geonames",""
"47545","Magdalena","Pijiño del Carmen","","14115.0","26.7","74.0","","","","","","","","","","","","","","","9.53528","-74.11992","geonames",""
"47551","Magdalena","Pivijay","","33047.0","26.8","12.0","","","","","","","","","","","","","","","10.46167","-74.61621","geonames",""
"47555","Magdalena","Plato","","49195.0","27.0","7.0","","","","","","","","","","","","","","","9.77267","-74.74548","geonames",""
"47570","Magdalena","Puebloviejo","","33720.0","27.3","4.0","","","","","","","","","","","","","","","10.99376","-74.28439","geonames",""
"47605","Magdalena","Remolino","","8751.0","26.7","3.0","","","","","","","","","","","","","","","10.65048","-74.58442","geonames",""
"47660","Magdalena","Sabanas de San Angel","","14060.0","26.4","149.0","","","","","","","","","","","","","","","10.11072","-74.26007","geonames",""
"47675","Magdalena","Salamina","","20288.0","11.6","2716.0","","","","","","","","","","","","","","","5.37014","-75.41548","geonames",""
"47692","Magdalena","San Sebastián de Buenavista","","18865.0","26.8","33.0","","","","","","","","","","","","","","","9.33242","-74.2152","geonames",""
"47703","Magdalena","San Zenón","","8904.0","26.7","51.0","","","","","","","","","","","","","","","9.32686","-74.32914","geonames",""
"47707","Magdalena","Santa Ana","","22723.0","26.7","51.0","","","","","","","","","","","","","","","9.51484","-74.3433","geonames",""
"47720","Magdalena","Santa Bárbara de Pinto","","11108.0","26.8","66.0","","","","","","","","","","","","","","","9.52107","-74.64912","geonames",""
"47745","Magdalena","Sitionuevo","","33440.0","27.0","6.0","","","","","","","","","","","","","","","10.77737","-74.72049","geonames",""
"47798","Magdalena","Tenerife","","12364.0","26.5","53.0","","","","","","","","","","","","","","","9.93201","-74.73465","geonames",""
"47960","Magdalena","Zapayán","","8642.0","27.0","23.0","","","","","","","","","","","","","","","10.11846","-74.69143","geonames",""
"47980","Magdalena","Zona Bananera","","57004.0","26.8","23.0","","","","","","","","","","","","","","","10.76417","-74.15722","geonames",""
"50001","Meta","Villavicencio","","531275.0","24.7","331.0","","","","","","","","","","","","","","","4.07424","-73.4915","geonames",""
"50006","Meta","Acacías","","54219.0","23.6","565.0","","","","","","","","","","","","","","","4.00929","-73.78017","geonames",""
"05001","Antioquia","Medellín","","2569007.0","19.3","1475.0","","","","","","","","","","","","","","","6.25","-75.58333","geonames",""
"05002","Antioquia","Abejorral","","17599.0","14.7","2167.0","","","","","","","","","","","","","","","5.78928","-75.42725","geonames",""
"05004","Antioquia","Abriaquí","","2690.0","15.5","2002.0","","","","","","","","","","","","","","","6.63471","-76.08879","geonames",""
"50110","Meta","Barranca de Upía","","3197.0","26.0","206.0","","","","","","","","","","","","","","","4.47448","-72.99367","geonames",""
"50124","Meta","Cabuyaro","","3660.0","25.9","183.0","","","","","","","","","","","","","","","4.28533","-72.98028","geonames",""
"50150","Meta","Castilla la Nueva","","7067.0","24.5","335.0","","","","","","","","","","","","","","","3.8","-73.58333","geonames",""
"05021","Antioquia","Alejandría","","3816.0","18.2","1447.0","","","","","","","","","","","","","","","6.36667","-75.08333","geonames",""
"50223","Meta","Cubarral","","5152.0","14.6","2033.0","","","","","","","","","","","","","","","3.82671","-74.07671","geonames",""
"50226","Meta","Cumaral","","21397.0","25.0","323.0","","","","","","","","","","","","","","","4.23814","-73.34101","geonames",""
"50245","Meta","El Calvario","","2288.0","15.2","2043.0","","","","","","","","","","","","","","","4.35426","-73.74431","geonames",""
"50251","Meta","El Castillo","","6875.0","23.1","769.0","","","","","","","","","","","","","","","3.57723","-73.96443","geonames",""
"50270","Meta","El Dorado","","3291.0","23.9","572.0","","","","","","","","","","","","","","","3.70772","-73.83246","geonames",""
"50287","Meta","Fuente de Oro","","11072.0","25.5","270.0","","","","","","","","","","","","","","","3.34167","-73.62951","geonames",""
"05030","Antioquia","Amagá","","29555.0","19.1","1434.0","","","","","","","","","","","","","","","6.04027","-75.7078","geonames",""
"05031","Antioquia","Amalfi","","22088.0","20.0","1082.0","","","","","","","","","","","","","","","7.02612","-74.96791","geonames",""
"50313","Meta","Granada","","68876.0","25.3","336.0","","","","","","","","","","","","","","","3.54625","-73.70687","geonames",""
"50318","Meta","Guamal","","25508.0","27.1","48.0","","","","","","","","","","","","","","","9.26079","-74.13105","geonames",""
"50325","Meta","Mapiripán","","13230.0","25.1","197.0","","","","","","","","","","","","","","","3.09706","-71.94964","geonames",""
"50330","Meta","Mesetas","","10695.0","19.3","1285.0","","","","","","","","","","","","","","","3.15558","-74.09938","geonames",""
"05034","Antioquia","Andes","","45814.0","18.1","1529.0","","","","","","","","","","","","","","","5.66974","-75.89905","geonames",""
"50350","Meta","La Macarena","","24164.0","24.9","297.0","","","","","","","","","","","","","","","2.00702","-74.0732","geonames",""
"05036","Antioquia","Angelópolis","","8946.0","17.6","1591.0","","","","","","","","","","","","","","","6.12228","-75.71432","geonames",""
"50370","Meta","Uribe","","12480.0","23.4","492.0","","","","","","","","","","","","","","","3.02646","-74.43614","geonames",""
"05038","Antioquia","Angostura","","10500.0","16.2","1842.0","","","","","","","","","","","","","","","6.8712","-75.35947","geonames",""
"05040","Antioquia","Anorí","","14502.0","17.1","1584.0","","","","","","","","","","","","","","","7.07415","-75.14717","geonames",""
"50400","Meta","Lejanías","","10576.0","22.9","689.0","","","","","","","","","","","","","","","3.52762","-74.02335","geonames",""
"05042","Antioquia","Santafé de Antioquia","","22903.0","18.9","1544.0","","","","","","","","","","","","","","","6.55","-75.9","geonames",""
"05044","Antioquia","Anza","","7415.0","16.9","1726.0","","","","","","","","","","","","","","","6.33333","-75.91667","geonames",""
"05045","Antioquia","Apartadó","","200931.0","23.8","239.0","","","","","","","","","","","","","","","7.90404","-76.57314","geonames",""
"50450","Meta","Puerto Concordia","","15964.0","25.4","190.0","","","","","","","","","","","","","","","2.62257","-72.76108","geonames",""
"05051","Antioquia","Arboletes","","45710.0","25.2","65.0","","","","","","","","","","","","","","","8.60681","-76.41752","geonames",""
"05055","Antioquia","Argelia","","20136.0","19.3","1295.0","","","","","","","","","","","","","","","2.31728","-77.257","geonames",""
"50568","Meta","Puerto Gaitán","","17306.0","25.8","190.0","","","","","","","","","","","","","","","3.99382","-71.63701","geonames",""
"50573","Meta","Puerto López","","28790.0","25.6","202.0","","","","","","","","","","","","","","","4.04426","-72.65731","geonames",""
"50577","Meta","Puerto Lleras","","8982.0","25.5","262.0","","","","","","","","","","","","","","","3.21794","-73.23215","geonames",""
"05059","Antioquia","Armenia","","304314.0","17.6","1390.0","","","","","","","","","","","","","","","4.53656","-75.67263","geonames",""
"50590","Meta","Puerto Rico","","33765.0","25.0","259.0","","","","","","","","","","","","","","","1.90999","-75.15931","geonames",""
"50606","Meta","Restrepo","","17610.0","24.3","474.0","","","","","","","","","","","","","","","4.25833","-73.56142","geonames",""
"50680","Meta","San Carlos de Guaroa","","11512.0","25.8","224.0","","","","","","","","","","","","","","","3.71161","-73.24344","geonames",""
"50683","Meta","San Juan de Arama","","9218.0","25.3","361.0","","","","","","","","","","","","","","","3.29034","-73.82065","geonames",""
"50686","Meta","San Juanito","","1864.0","14.7","2066.0","","","","","","","","","","","","","","","4.42906","-73.69636","geonames",""
"50689","Meta","San Martín","","22281.0","24.9","425.0","","","","","","","","","","","","","","","3.69637","-73.69957","geonames",""
"50711","Meta","Vistahermosa","","21048.0","25.3","288.0","","","","","","","","","","","","","","","2.90407","-73.53212","geonames",""
"05079","Antioquia","Barbosa","","53943.0","19.7","1297.0","","","","","","","","","","","","","","","6.43809","-75.33136","geonames",""
"05086","Antioquia","Belmira","","6188.0","8.8","3251.0","","","","","","","","","","","","","","","6.66667","-75.66667","geonames",""
"05088","Antioquia","Bello","","392939.0","19.3","1456.0","","","","","","","","","","","","","","","6.33732","-75.55795","geonames",""
"05091","Antioquia","Betania","","9286.0","18.7","1537.0","","","","","","","","","","","","","","","5.73571","-75.98964","geonames",""
"05093","Antioquia","Betulia","","15097.0","18.2","1631.0","","","","","","","","","","","","","","","6.11284","-75.98378","geonames",""
"05101","Antioquia","Ciudad Bolívar","","28279.0","20.2","1247.0","","","","","","","","","","","","","","","5.83945","-76.01088","geonames",""
"05107","Antioquia","Briceño","","8783.0","18.9","1363.0","","","","","","","","","","","","","","","7.05001","-75.50903","geonames",""
"05113","Antioquia","Buriticá","","6955.0","16.8","1685.0","","","","","","","","","","","","","","","6.80549","-75.92093","geonames",""
"05120","Antioquia","Cáceres","","28945.0","25.1","83.0","","","","","","","","","","","","","","","7.68252","-75.22481","geonames",""
"05125","Antioquia","Caicedo","","7686.0","14.8","2173.0","","","","","","","","","","","","","","","6.42805","-75.99715","geonames",""
"05129","Antioquia","Caldas","","82234.0","17.0","1756.0","","","","","","","","","","","","","","","6.09106","-75.63569","geonames",""
"05134","Antioquia","Campamento","","9688.0","18.0","1385.0","","","","","","","","","","","","","","","7.0391","-75.28938","geonames",""
"05138","Antioquia","Cañasgordas","","13595.0","19.7","1291.0","","","","","","","","","","","","","","","6.74989","-76.02539","geonames",""
"05142","Antioquia","Caracolí","","4855.0","22.6","657.0","","","","","","","","","","","","","","","6.32649","-74.74194","geonames",""
"05145","Antioquia","Caramanta","","5510.0","14.0","2378.0","","","","","","","","","","","","","","","5.54144","-75.66961","geonames",""
"05147","Antioquia","Carepa","","43125.0","25.1","32.0","","","","","","","","","","","","","","","7.76009","-76.66269","geonames",""
"05148","Antioquia","El Carmen de Viboral","","41012.0","13.4","2375.0","","","","","","","","","","","","","","","5.9781","-75.26322","geonames",""
"05150","Antioquia","Carolina","","3971.0","15.5","2071.0","","","","","","","","","","","","","","","6.74807","-75.32131","geonames",""
"05154","Antioquia","Caucasia","","123304.0","25.4","60.0","","","","","","","","","","","","","","","7.86695","-75.02858","geonames",""
"05172","Antioquia","Chigorodó","","86239.0","25.2","35.0","","","","","","","","","","","","","","","7.66638","-76.68106","geonames",""
"05190","Antioquia","Cisneros","","9058.0","19.5","1248.0","","","","","","","","","","","","","","","6.54507","-75.09415","geonames",""
"05197","Antioquia","Cocorná","","14743.0","18.9","1304.0","","","","","","","","","","","","","","","6.0573","-75.18524","geonames",""
"52001","Nariño","Pasto","","392930.0","12.8","2569.0","","","","","","","","","","","","","","","1.21456","-77.27846","geonames",""
"52019","Nariño","Albán","","19303.0","14.6","2268.0","","","","","","","","","","","","","","","1.4705","-77.06846","geonames",""
"52022","Nariño","Aldana","","6085.0","9.9","3016.0","","","","","","","","","","","","","","","0.88283","-77.70103","geonames",""
"52036","Nariño","Ancuyá","","8991.0","16.4","1813.0","","","","","","","","","","","","","","","1.26538","-77.53258","geonames",""
"52051","Nariño","Arboleda","","7443.0","14.5","2131.0","","","","","","","","","","","","","","","1.4983","-77.13613","geonames",""
"05206","Antioquia","Concepción","","5908.0","9.3","3172.0","","","","","","","","","","","","","","","6.7702","-72.63437","geonames",""
"52079","Nariño","Barbacoas","","38708.0","22.9","346.0","","","","","","","","","","","","","","","1.4817","-78.12223","geonames",""
"52083","Nariño","Belén","","9041.0","13.9","2652.0","","","","","","","","","","","","","","","5.97631","-72.92481","geonames",""
"05209","Antioquia","Concordia","","16095.0","16.0","2000.0","","","","","","","","","","","","","","","6.04639","-75.90705","geonames",""
"52110","Nariño","Buesaco","","19951.0","16.0","1956.0","","","","","","","","","","","","","","","1.38364","-77.15622","geonames",""
"05212","Antioquia","Copacabana","","61234.0","19.2","1449.0","","","","","","","","","","","","","","","6.3623","-75.49922","geonames",""
"52203","Nariño","Colón","","9658.0","14.5","2257.0","","","","","","","","","","","","","","","1.6285","-77.02927","geonames",""
"52207","Nariño","Consaca","","10287.0","17.4","1677.0","","","","","","","","","","","","","","","1.20841","-77.46323","geonames",""
"52210","Nariño","Contadero","","6667.0","9.7","2990.0","","","","","","","","","","","","","","","0.93072","-77.53333","geonames",""
"52215","Nariño","Córdoba","","15012.0","26.7","26.0","","","","","","","","","","","","","","","9.55149","-74.898","geonames",""
"52224","Nariño","Cuaspud","","8101.0","8.7","3215.0","","","","","","","","","","","","","","","0.8757","-77.7364","geonames",""
"52227","Nariño","Cumbal","","41205.0","6.7","3658.0","","","","","","","","","","","","","","","0.95032","-77.94138","geonames",""
"52233","Nariño","Cumbitara","","11425.0","15.1","1942.0","","","","","","","","","","","","","","","1.67681","-77.59294","geonames",""
"52240","Nariño","Chachagüí","","12792.0","15.5","2120.0","","","","","","","","","","","","","","","1.38731","-77.26927","geonames",""
"52250","Nariño","El Charco","","38207.0","24.7","4.0","","","","","","","","","","","","","","","2.4691","-78.09975","geonames",""
"52254","Nariño","El Peñol","","6851.0","20.6","1097.0","","","","","","","","","","","","","","","1.51285","-77.43077","geonames",""
"52256","Nariño","El Rosario","","6498.0","16.7","1612.0","","","","","","","","","","","","","","","1.74404","-77.33481","geonames",""
"52258","Nariño","El Tablón de Gómez","","13991.0","12.7","2576.0","","","","","","","","","","","","","","","1.41201","-76.98526","geonames",""
"52260","Nariño","El Tambo","","45804.0","17.7","1445.0","","","","","","","","","","","","","","","2.53683","-77.01421","geonames",""
"52287","Nariño","Funes","","6991.0","5.2","3759.0","","","","","","","","","","","","","","","0.93182","-77.35218","geonames",""
"52317","Nariño","Guachucal","","18845.0","9.5","3018.0","","","","","","","","","","","","","","","0.977","-77.73558","geonames",""
"52320","Nariño","Guaitarilla","","10774.0","12.4","2702.0","","","","","","","","","","","","","","","1.17931","-77.55838","geonames",""
"52323","Nariño","Gualmatán","","5673.0","10.2","2991.0","","","","","","","","","","","","","","","0.92856","-77.58274","geonames",""
"05234","Antioquia","Dabeiba","","22717.0","23.6","488.0","","","","","","","","","","","","","","","7.00017","-76.26915","geonames",""
"52352","Nariño","Iles","","7836.0","9.4","3056.0","","","","","","","","","","","","","","","0.98002","-77.51918","geonames",""
"52354","Nariño","Imués","","7492.0","13.0","2502.0","","","","","","","","","","","","","","","1.07893","-77.5","geonames",""
"52356","Nariño","Ipiales","","123341.0","5.0","3668.0","","","","","","","","","","","","","","","0.58333","-77.41667","geonames",""
"05237","Antioquia","Don Matías","","17701.0","13.9","2281.0","","","","","","","","","","","","","","","6.50559","-75.36645","geonames",""
"52378","Nariño","La Cruz","","16674.0","13.3","2430.0","","","","","","","","","","","","","","","1.58748","-76.92194","geonames",""
"52381","Nariño","La Florida","","9047.0","14.2","2195.0","","","","","","","","","","","","","","","1.35693","-77.41271","geonames",""
"52385","Nariño","La Llanada","","6544.0","18.5","1274.0","","","","","","","","","","","","","","","1.51233","-77.70535","geonames",""
"52390","Nariño","La Tola","","8408.0","24.8","13.0","","","","","","","","","","","","","","","2.33584","-78.20676","geonames",""
"52399","Nariño","La Unión","","41013.0","21.1","967.0","","","","","","","","","","","","","","","4.53282","-76.10318","geonames",""
"05240","Antioquia","Ebéjico","","10338.0","20.7","1159.0","","","","","","","","","","","","","","","6.32598","-75.76835","geonames",""
"52405","Nariño","Leiva","","8201.0","18.0","1561.0","","","","","","","","","","","","","","","1.93497","-77.30634","geonames",""
"52411","Nariño","Linares","","8974.0","18.0","1475.0","","","","","","","","","","","","","","","1.35078","-77.52339","geonames",""
"52418","Nariño","Los Andes","","8703.0","16.4","1668.0","","","","","","","","","","","","","","","1.62831","-77.67959","geonames",""
"52427","Nariño","Magüi","","16394.0","24.5","79.0","","","","","","","","","","","","","","","1.90504","-78.04916","geonames",""
"52435","Nariño","Mallama","","9286.0","13.3","2365.0","","","","","","","","","","","","","","","1.15887","-77.84688","geonames",""
"52473","Nariño","Mosquera","","128012.0","12.1","2544.0","","","","","","","","","","","","","","","4.70592","-74.23021","geonames",""
"52480","Nariño","Nariño","","15579.0","18.9","1366.0","","","","","","","","","","","","","","","5.59687","-75.19329","geonames",""
"52490","Nariño","Olaya Herrera","","27359.0","24.7","19.0","","","","","","","","","","","","","","","2.21927","-78.32235","geonames",""
"05250","Antioquia","El Bagre","","51150.0","25.5","51.0","","","","","","","","","","","","","","","7.60347","-74.80951","geonames",""
"52506","Nariño","Ospina","","8221.0","10.0","2966.0","","","","","","","","","","","","","","","1.02962","-77.55252","geonames",""
"52520","Nariño","Francisco Pizarro","","11029.0","24.9","19.0","","","","","","","","","","","","","","","2.14713","-78.58883","geonames",""
"52540","Nariño","Policarpa","","13785.0","19.3","1184.0","","","","","","","","","","","","","","","1.73298","-77.49181","geonames",""
"52560","Nariño","Potosí","","10186.0","11.7","2742.0","","","","","","","","","","","","","","","0.80739","-77.57216","geonames",""
"52565","Nariño","Providencia","","11699.0","13.8","2369.0","","","","","","","","","","","","","","","1.24204","-77.60468","geonames",""
"52573","Nariño","Puerres","","8979.0","16.4","1815.0","","","","","","","","","","","","","","","0.82122","-77.31978","geonames",""
"52585","Nariño","Pupiales","","16431.0","10.4","2974.0","","","","","","","","","","","","","","","0.87136","-77.64027","geonames",""
"52612","Nariño","Ricaurte","","18067.0","15.0","1968.0","","","","","","","","","","","","","","","1.18788","-78.05537","geonames",""
"52621","Nariño","Roberto Payán","","16892.0","24.9","18.0","","","","","","","","","","","","","","","1.91757","-78.38191","geonames",""
"05264","Antioquia","Entrerrios","","8820.0","14.2","2312.0","","","","","","","","","","","","","","","6.5654","-75.5169","geonames",""
"05266","Antioquia","Envigado","","174108.0","13.2","2444.0","","","","","","","","","","","","","","","6.15336","-75.54497","geonames",""
"52678","Nariño","Samaniego","","49085.0","18.6","1459.0","","","","","","","","","","","","","","","1.33849","-77.5957","geonames",""
"52683","Nariño","Sandoná","","18859.0","17.1","1643.0","","","","","","","","","","","","","","","1.30722","-77.48284","geonames",""
"52685","Nariño","San Bernardo","","8874.0","14.2","2258.0","","","","","","","","","","","","","","","1.53859","-77.03795","geonames",""
"52687","Nariño","San Lorenzo","","16653.0","16.0","1867.0","","","","","","","","","","","","","","","1.55731","-77.24599","geonames",""
"52693","Nariño","San Pablo","","37160.0","26.7","14.0","","","","","","","","","","","","","","","10.05154","-75.26775","geonames",""
