codigo_dane,departamento,municipio,subregion,habitantes,temperatura_promedio,altura,festival,fecha,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,latitud,longitud,fuente_geo,bandera_url
"41396","Huila","La Plata","Centro","52189.0","13.4","2355.0","","","","","","","","","","","","","","","2.32055","-76.10446","geonames",""
"41483","Huila","Nátaga","Centro","5831.0","18.4","1446.0","","","","","","","","","","","","","","","2.57845","-75.78679","geonames",""
"41503","Huila","Oporapa","Centro","11111.0","18.7","1385.0","","","","","","","","","","","","","","","2.02378","-75.99588","geonames",""
"41518","Huila","Paicol","Centro","5208.0","20.3","1118.0","","","","","","","","","","","","","","","2.40048","-75.77094","geonames",""
"41524","Huila","Palermo","Centro","35569.0","24.1","635.0","","","","","","","","","","","","","","","2.87919","-75.44855","geonames",""
"41530","Huila","Palestina","Centro","13560.0","17.5","1572.0","","","","","","","","","","","","","","","5.0161","-75.62854","geonames",""
"41548","Huila","Pital","Centro","12835.0","20.9","1152.0","","","","","","","","","","","","","","","2.22987","-75.83137","geonames",""
"41551","Huila","Pitalito","Centro","135711.0","18.2","1265.0","","","","","","","","","","","","","","","1.85371","-76.05071","geonames",""
"41615","Huila","Rivera","Centro","22877.0","23.8","731.0","","","","","","","","","","","","","","","2.77717","-75.25642","geonames",""
"41660","Huila","Saladoblanco","Centro","10076.0","18.1","1489.0","","","","","","","","","","","","","","","1.99244","-76.04335","geonames",""
"41668","Huila","San Agustín","Centro","29687.0","15.5","1870.0","","","","","","","","","","","","","","","1.92433","-76.41572","geonames",""
"41676","Huila","Santa María","Centro","10218.0","16.9","1864.0","","","","","","","","","","","","","","","2.93392","-75.63178","geonames",""
"41770","Huila","Suaza","Centro","17376.0","21.2","1000.0","","","","","","","","","","","","","","","1.87835","-75.81162","geonames",""
"41791","Huila","Tarqui","Centro","16108.0","22.5","827.0","","","","","","","","","","","","","","","2.11248","-75.82419","geonames",""
"41797","Huila","Tesalia","Centro","8874.0","21.8","940.0","","","","","","","","","","","","","","","2.53525","-75.71546","geonames",""
"41799","Huila","Tello","Centro","10273.0","23.9","581.0","","","","","","","","","","","","","","","3.06694","-75.13778","geonames",""
"41801","Huila","Teruel","Centro","8226.0","22.4","929.0","","","","","","","","","","","","","","","2.75239","-75.56362","geonames",""
"41807","Huila","Timaná","Centro","20025.0","18.7","1358.0","","","","","","","","","","","","","","","1.91202","-75.97341","geonames",""
"41872","Huila","Villavieja","Centro","7374.0","26.1","422.0","","","","","","","","","","","","","","","3.29774","-75.14526","geonames",""
"41885","Huila","Yaguará","Centro","7865.0","24.5","618.0","","","","","","","","","","","","","","","2.63528","-75.53224","geonames",""
"44001","La Guajira","Riohacha","Caribe","188014.0","27.6","7.0","","","","","","","","","","","","","","","11.54444","-72.90722","geonames",""
"44035","La Guajira","Albania","Caribe","29148.0","26.6","86.0","","","","","","","","","","","","","","","11.1597","-72.5856","geonames",""
"44078","La Guajira","Barrancas","Caribe","38232.0","26.7","160.0","","","","","","","","","","","","","","","10.95672","-72.79456","geonames",""
"44090","La Guajira","Dibulla","Caribe","21798.0","26.6","9.0","","","","","","","","","","","","","","","11.26667","-73.3","geonames",""
"44098","La Guajira","Distracción","Caribe","11962.0","26.4","200.0","","","","","","","","","","","","","","","10.9","-72.88333","geonames",""
"44110","La Guajira","El Molino","Caribe","7315.0","22.3","838.0","","","","","","","","","","","","","","","10.59462","-72.8539","geonames",""
"44279","La Guajira","Fonseca","Caribe","42772.0","26.5","227.0","","","","","","","","","","","","","","","10.82966","-72.79778","geonames",""
"44378","La Guajira","Hatonuevo","Caribe","24910.0","25.5","197.0","","","","","","","","","","","","","","","11.0694","-72.7669","geonames",""
"44420","La Guajira","La Jagua del Pilar","Caribe","2721.0","23.3","623.0","","","","","","","","","","","","","","","10.45809","-73.07228","geonames",""
"44430","La Guajira","Maicao","Caribe","166603.0","26.9","52.0","","","","","","","","","","","","","","","11.37837","-72.2395","geonames",""
"44560","La Guajira","Manaure","Caribe","67584.0","27.6","21.0","","","","","","","","","","","","","","","11.58174","-72.56515","geonames",""
"44650","La Guajira","San Juan del Cesar","Caribe","40069.0","28.0","214.0","","","","","","","","","","","","","","","10.77107","-73.00314","geonames",""
"44847","La Guajira","Uribia","Caribe","198890.0","27.5","89.0","","","","","","","","","","","","","","","12.02638","-71.74887","geonames",""
"44855","La Guajira","Urumita","Caribe","13349.0","20.5","1104.0","","","","","","","","","","","","","","","10.49817","-72.97592","geonames",""
"44874","La Guajira","Villanueva","Caribe","31727.0","26.4","185.0","","","","","","","","","","","","","","","5.28333","-71.96667","geonames",""
"47001","Magdalena","Santa Marta","Caribe","499192.0","27.3","14.0","","","","","","","","","","","","","","","11.23855","-74.19427","geonames",""
"47030","Magdalena","Algarrobo","Caribe","14294.0","27.3","111.0","","","","","","","","","","","","","","","10.18553","-74.06158","geonames",""
"47053","Magdalena","Aracataca","Caribe","41872.0","27.2","37.0","","","","","","","","","","","","","","","10.59181","-74.18983","geonames",""
"47058","Magdalena","Ariguaní","Caribe","32758.0","26.8","122.0","","","","","","","","","","","","","","","9.89383","-74.13583","geonames",""
"47161","Magdalena","Cerro San Antonio","Caribe","8319.0","27.0","5.0","","","","","","","","","","","","","","","10.29063","-74.82173","geonames",""
"47170","Magdalena","Chibolo","Caribe","16447.0","26.4","115.0","","","","","","","","","","","","","","","10.0825","-74.50696","geonames",""
"47189","Magdalena","Ciénaga","Caribe","105510.0","24.6","535.0","","","","","","","","","","","","","","","10.83333","-74.08333","geonames",""
"47205","Magdalena","Concordia","Caribe","16095.0","16.0","2000.0","","","","","","","","","","","","","","","6.04639","-75.90705","geonames",""
"47245","Magdalena","El Banco","Caribe","54855.0","27.5","39.0","","","","","","","","","","","","","","","9.12411","-73.97626","geonames",""
"47258","Magdalena","El Piñon","Caribe","17308.0","26.9","49.0","","","","","","","","","","","","","","","10.33333","-74.66667","geonames",""
"47268","Magdalena","El Retén","Caribe","19345.0","26.7","24.0","","","","","","","","","","","","","","","10.61135","-74.26824","geonames",""
"47288","Magdalena","Fundación","Caribe","59175.0","27.3","49.0","","","","","","","","","","","","","","","10.52066","-74.18504","geonames",""
"47318","Magdalena","Guamal","Caribe","25508.0","27.1","48.0","","","","","","","","","","","","","","","9.26079","-74.13105","geonames",""
"47460","Magdalena","Nueva Granada","Caribe","17470.0","26.3","113.0","","","","","","","","","","","","","","","9.80168","-74.39304","geonames",""
"47541","Magdalena","Pedraza","Caribe","8031.0","27.2","47.0","","","","","","","","","","","","","","","10.1494","-74.83634","geonames",""
"47545","Magdalena","Pijiño del Carmen","Caribe","14115.0","26.7","74.0","","","","","","","","","","","","","","","9.53528","-74.11992","geonames",""
"47551","Magdalena","Pivijay","Caribe","33047.0","26.8","12.0","","","","","","","","","","","","","","","10.46167","-74.61621","geonames",""
"47555","Magdalena","Plato","Caribe","49195.0","27.0","7.0","","","","","","","","","","","","","","","9.77267","-74.74548","geonames",""
"47570","Magdalena","Puebloviejo","Caribe","33720.0","27.3","4.0","","","","","","","","","","","","","","","10.99376","-74.28439","geonames",""
"47605","Magdalena","Remolino","Caribe","8751.0","26.7","3.0","","","","","","","","","","","","","","","10.65048","-74.58442","geonames",""
"47660","Magdalena","Sabanas de San Angel","Caribe","14060.0","26.4","149.0","","","","","","","","","","","","","","","10.11072","-74.26007","geonames",""
"47675","Magdalena","Salamina","Caribe","20288.0","11.6","2716.0","","","","","","","","","","","","","","","5.37014","-75.41548","geonames",""
"47692","Magdalena","San Sebastián de Buenavista","Caribe","18865.0","26.8","33.0","","","","","","","","","","","","","","","9.33242","-74.2152","geonames",""
"47703","Magdalena","San Zenón","Caribe","8904.0","26.7","51.0","","","","","","","","","","","","","","","9.32686","-74.32914","geonames",""
"47707","Magdalena","Santa Ana","Caribe","22723.0","26.7","51.0","","","","","","","","","","","","","","","9.51484","-74.3433","geonames",""
"47720","Magdalena","Santa Bárbara de Pinto","Caribe","11108.0","26.8","66.0","","","","","","","","","","","","","","","9.52107","-74.64912","geonames",""
"47745","Magdalena","Sitionuevo","Caribe","33440.0","27.0","6.0","","","","","","","","","","","","","","","10.77737","-74.72049","geonames",""
"47798","Magdalena","Tenerife","Caribe","12364.0","26.5","53.0","","","","","","","","","","","","","","","9.93201","-74.73465","geonames",""
"47960","Magdalena","Zapayán","Caribe","8642.0","27.0","23.0","","","","","","","","","","","","","","","10.11846","-74.69143","geonames",""
"47980","Magdalena","Zona Bananera","Caribe","57004.0","26.8","23.0","","","","","","","","","","","","","","","10.76417","-74.15722","geonames",""
"50001","Meta","Villavicencio","Orinoquía","531275.0","24.7","331.0","","","","","","","","","","","","","","","4.07424","-73.4915","geonames",""
"50006","Meta","Acacías","Orinoquía","54219.0","23.6","565.0","","","","","","","","","","","","","","","4.00929","-73.78017","geonames",""
"50110","Meta","Barranca de Upía","Orinoquía","3197.0","26.0","206.0","","","","","","","","","","","","","","","4.47448","-72.99367","geonames",""
"50124","Meta","Cabuyaro","Orinoquía","3660.0","25.9","183.0","","","","","","","","","","","","","","","4.28533","-72.98028","geonames",""
"50150","Meta","Castilla la Nueva","Orinoquía","7067.0","24.5","335.0","","","","","","","","","","","","","","","3.8","-73.58333","geonames",""
"50223","Meta","Cubarral","Orinoquía","5152.0","14.6","2033.0","","","","","","","","","","","","","","","3.82671","-74.07671","geonames",""
"50226","Meta","Cumaral","Orinoquía","21397.0","25.0","323.0","","","","","","","","","","","","","","","4.23814","-73.34101","geonames",""
"50245","Meta","El Calvario","Orinoquía","2288.0","15.2","2043.0","","","","","","","","","","","","","","","4.35426","-73.74431","geonames",""
"50251","Meta","El Castillo","Orinoquía","6875.0","23.1","769.0","","","","","","","","","","","","","","","3.57723","-73.96443","geonames",""
"50270","Meta","El Dorado","Orinoquía","3291.0","23.9","572.0","","","","","","","","","","","","","","","3.70772","-73.83246","geonames",""
"50287","Meta","Fuente de Oro","Orinoquía","11072.0","25.5","270.0","","","","","","","","","","","","","","","3.34167","-73.62951","geonames",""
"50313","Meta","Granada","Orinoquía","68876.0","25.3","336.0","","","","","","","","","","","","","","","3.54625","-73.70687","geonames",""
"50318","Meta","Guamal","Orinoquía","25508.0","27.1","48.0","","","","","","","","","","","","","","","9.26079","-74.13105","geonames",""
"50325","Meta","Mapiripán","Orinoquía","13230.0","25.1","197.0","","","","","","","","","","","","","","","3.09706","-71.94964","geonames",""
"50330","Meta","Mesetas","Orinoquía","10695.0","19.3","1285.0","","","","","","","","","","","","","","","3.15558","-74.09938","geonames",""
"50350","Meta","La Macarena","Orinoquía","24164.0","24.9","297.0","","","","","","","","","","","","","","","2.00702","-74.0732","geonames",""
"50370","Meta","Uribe","Orinoquía","12480.0","23.4","492.0","","","","","","","","","","","","","","","3.02646","-74.43614","geonames",""
"50400","Meta","Lejanías","Orinoquía","10576.0","22.9","689.0","","","","","","","","","","","","","","","3.52762","-74.02335","geonames",""
"50450","Meta","Puerto Concordia","Orinoquía","15964.0","25.4","190.0","","","","","","","","","","","","","","","2.62257","-72.76108","geonames",""
"50568","Meta","Puerto Gaitán","Orinoquía","17306.0","25.8","190.0","","","","","","","","","","","","","","","3.99382","-71.63701","geonames",""
"50573","Meta","Puerto López","Orinoquía","28790.0","25.6","202.0","","","","","","","","","","","","","","","4.04426","-72.65731","geonames",""
"50577","Meta","Puerto Lleras","Orinoquía","8982.0","25.5","262.0","","","","","","","","","","","","","","","3.21794","-73.23215","geonames",""
"50590","Meta","Puerto Rico","Orinoquía","33765.0","25.0","259.0","","","","","","","","","","","","","","","1.90999","-75.15931","geonames",""
"50606","Meta","Restrepo","Orinoquía","17610.0","24.3","474.0","","","","","","","","","","","","","","","4.25833","-73.56142","geonames",""
"50680","Meta","San Carlos de Guaroa","Orinoquía","11512.0","25.8","224.0","","","","","","","","","","","","","","","3.71161","-73.24344","geonames",""
"50683","Meta","San Juan de Arama","Orinoquía","9218.0","25.3","361.0","","","","","","","","","","","","","","","3.29034","-73.82065","geonames",""
"50686","Meta","San Juanito","Orinoquía","1864.0","14.7","2066.0","","","","","","","","","","","","","","","4.42906","-73.69636","geonames",""
"50689","Meta","San Martín","Orinoquía","22281.0","24.9","425.0","","","","","","","","","","","","","","","3.69637","-73.69957","geonames",""
"50711","Meta","Vistahermosa","Orinoquía","21048.0","25.3","288.0","","","","","","","","","","","","","","","2.90407","-73.53212","geonames",""
"52001","Nariño","Pasto","Pacífico","392930.0","12.8","2569.0","","","","","","","","","","","","","","","1.21456","-77.27846","geonames",""
"52019","Nariño","Albán","Pacífico","19303.0","14.6","2268.0","","","","","","","","","","","","","","","1.4705","-77.06846","geonames",""
"52022","Nariño","Aldana","Pacífico","6085.0","9.9","3016.0","","","","","","","","","","","","","","","0.88283","-77.70103","geonames",""
"52036","Nariño","Ancuyá","Pacífico","8991.0","16.4","1813.0","","","","","","","","","","","","","","","1.26538","-77.53258","geonames",""
"52051","Nariño","Arboleda","Pacífico","7443.0","14.5","2131.0","","","","","","","","","","","","","","","1.4983","-77.13613","geonames",""
"52079","Nariño","Barbacoas","Pacífico","38708.0","22.9","346.0","","","","","","","","","","","","","","","1.4817","-78.12223","geonames",""
"52083","Nariño","Belén","Pacífico","9041.0","13.9","2652.0","","","","","","","","","","","","","","","5.97631","-72.92481","geonames",""
"52110","Nariño","Buesaco","Pacífico","19951.0","16.0","1956.0","","","","","","","","","","","","","","","1.38364","-77.15622","geonames",""
"52203","Nariño","Colón","Pacífico","9658.0","14.5","2257.0","","","","","","","","","","","","","","","1.6285","-77.02927","geonames",""
"52207","Nariño","Consaca","Pacífico","10287.0","17.4","1677.0","","","","","","","","","","","","","","","1.20841","-77.46323","geonames",""
"52210","Nariño","Contadero","Pacífico","6667.0","9.7","2990.0","","","","","","","","","","","","","","","0.93072","-77.53333","geonames",""
"52215","Nariño","Córdoba","Pacífico","15012.0","26.7","26.0","","","","","","","","","","","","","","","9.55149","-74.898","geonames",""
"52224","Nariño","Cuaspud","Pacífico","8101.0","8.7","3215.0","","","","","","","","","","","","","","","0.8757","-77.7364","geonames",""
"52227","Nariño","Cumbal","Pacífico","41205.0","6.7","3658.0","","","","","","","","","","","","","","","0.95032","-77.94138","geonames",""
"52233","Nariño","Cumbitara","Pacífico","11425.0","15.1","1942.0","","","","","","","","","","","","","","","1.67681","-77.59294","geonames",""
"52240","Nariño","Chachagüí","Pacífico","12792.0","15.5","2120.0","","","","","","","","","","","","","","","1.38731","-77.26927","geonames",""
"52250","Nariño","El Charco","Pacífico","38207.0","24.7","4.0","","","","","","","","","","","","","","","2.4691","-78.09975","geonames",""
"52254","Nariño","El Peñol","Pacífico","6851.0","20.6","1097.0","","","","","","","","","","","","","","","1.51285","-77.43077","geonames",""
"52256","Nariño","El Rosario","Pacífico","6498.0","16.7","1612.0","","","","","","","","","","","","","","","1.74404","-77.33481","geonames",""
"52258","Nariño","El Tablón de Gómez","Pacífico","13991.0","12.7","2576.0","","","","","","","","","","","","","","","1.41201","-76.98526","geonames",""
"52260","Nariño","El Tambo","Pacífico","45804.0","17.7","1445.0","","","","","","","","","","","","","","","2.53683","-77.01421","geonames",""
"52287","Nariño","Funes","Pacífico","6991.0","5.2","3759.0","","","","","","","","","","","","","","","0.93182","-77.35218","geonames",""
"52317","Nariño","Guachucal","Pacífico","18845.0","9.5","3018.0","","","","","","","","","","","","","","","0.977","-77.73558","geonames",""
"52320","Nariño","Guaitarilla","Pacífico","10774.0","12.4","2702.0","","","","","","","","","","","","","","","1.17931","-77.55838","geonames",""
"52323","Nariño","Gualmatán","Pacífico","5673.0","10.2","2991.0","","","","","","","","","","","","","","","0.92856","-77.58274","geonames",""
"52352","Nariño","Iles","Pacífico","7836.0","9.4","3056.0","","","","","","","","","","","","","","","0.98002","-77.51918","geonames",""
"52354","Nariño","Imués","Pacífico","7492.0","13.0","2502.0","","","","","","","","","","","","","","","1.07893","-77.5","geonames",""
"52356","Nariño","Ipiales","Pacífico","123341.0","5.0","3668.0","","","","","","","","","","","","","","","0.58333","-77.41667","geonames",""
"52378","Nariño","La Cruz","Pacífico","16674.0","13.3","2430.0","","","","","","","","","","","","","","","1.58748","-76.92194","geonames",""
"52381","Nariño","La Florida","Pacífico","9047.0","14.2","2195.0","","","","","","","","","","","","","","","1.35693","-77.41271","geonames",""
"52385","Nariño","La Llanada","Pacífico","6544.0","18.5","1274.0","","","","","","","","","","","","","","","1.51233","-77.70535","geonames",""
"52390","Nariño","La Tola","Pacífico","8408.0","24.8","13.0","","","","","","","","","","","","","","","2.33584","-78.20676","geonames",""
"52399","Nariño","La Unión","Pacífico","41013.0","21.1","967.0","","","","","","","","","","","","","","","4.53282","-76.10318","geonames",""
"52405","Nariño","Leiva","Pacífico","8201.0","18.0","1561.0","","","","","","","","","","","","","","","1.93497","-77.30634","geonames",""
"52411","Nariño","Linares","Pacífico","8974.0","18.0","1475.0","","","","","","","","","","","","","","","1.35078","-77.52339","geonames",""
"52418","Nariño","Los Andes","Pacífico","8703.0","16.4","1668.0","","","","","","","","","","","","","","","1.62831","-77.67959","geonames",""
"52427","Nariño","Magüi","Pacífico","16394.0","24.5","79.0","","","","","","","","","","","","","","","1.90504","-78.04916","geonames",""
"52435","Nariño","Mallama","Pacífico","9286.0","13.3","2365.0","","","","","","","","","","","","","","","1.15887","-77.84688","geonames",""
"52473","Nariño","Mosquera","Pacífico","128012.0","12.1","2544.0","","","","","","","","","","","","","","","4.70592","-74.23021","geonames",""
"52480","Nariño","Nariño","Pacífico","15579.0","18.9","1366.0","","","","","","","","","","","","","","","5.59687","-75.19329","geonames",""
"52490","Nariño","Olaya Herrera","Pacífico","27359.0","24.7","19.0","","","","","","","","","","","","","","","2.21927","-78.32235","geonames",""
"52506","Nariño","Ospina","Pacífico","8221.0","10.0","2966.0","","","","","","","","","","","","","","","1.02962","-77.55252","geonames",""
"52520","Nariño","Francisco Pizarro","Pacífico","11029.0","24.9","19.0","","","","","","","","","","","","","","","2.14713","-78.58883","geonames",""
"52540","Nariño","Policarpa","Pacífico","13785.0","19.3","1184.0","","","","","","","","","","","","","","","1.73298","-77.49181","geonames",""
"52560","Nariño","Potosí","Pacífico","10186.0","11.7","2742.0","","","","","","","","","","","","","","","0.80739","-77.57216","geonames",""
"52565","Nariño","Providencia","Pacífico","11699.0","13.8","2369.0","","","","","","","","","","","","","","","1.24204","-77.60468","geonames",""
"52573","Nariño","Puerres","Pacífico","8979.0","16.4","1815.0","","","","","","","","","","","","","","","0.82122","-77.31978","geonames",""
"52585","Nariño","Pupiales","Pacífico","16431.0","10.4","2974.0","","","","","","","","","","","","","","","0.87136","-77.64027","geonames",""
"52612","Nariño","Ricaurte","Pacífico","18067.0","15.0","1968.0","","","","","","","","","","","","","","","1.18788","-78.05537","geonames",""
"52621","Nariño","Roberto Payán","Pacífico","16892.0","24.9","18.0","","","","","","","","","","","","","","","1.91757","-78.38191","geonames",""
"52678","Nariño","Samaniego","Pacífico","49085.0","18.6","1459.0","","","","","","","","","","","","","","","1.33849","-77.5957","geonames",""
"52683","Nariño","Sandoná","Pacífico","18859.0","17.1","1643.0","","","","","","","","","","","","","","","1.30722","-77.48284","geonames",""
"52685","Nariño","San Bernardo","Pacífico","8874.0","14.2","2258.0","","","","","","","","","","","","","","","1.53859","-77.03795","geonames",""
"52687","Nariño","San Lorenzo","Pacífico","16653.0","16.0","1867.0","","","","","","","","","","","","","","","1.55731","-77.24599","geonames",""
"52693","Nariño","San Pablo","Pacífico","37160.0","26.7","14.0","","","","","","","","","","","","","","","10.05154","-75.26775","geonames",""
"52694","Nariño","San Pedro de Cartago","Pacífico","7051.0","14.1","2202.0","","","","","","","","","","","","","","","1.55533","-77.12984","geonames",""
"52696","Nariño","Santa Bárbara","Pacífico","22030.0","18.2","1507.0","","","","","","","","","","","","","","","5.88937","-75.58255","geonames",""
"52699","Nariño","Santacruz","Pacífico","20670.0","15.3","1834.0","","","","","","","","","","","","","","","1.33333","-77.7","geonames",""
"52720","Nariño","Sapuyes","Pacífico","7473.0","8.0","3352.0","","","","","","","","","","","","","","","1.05954","-77.70662","geonames",""
"52786","Nariño","Taminango","Pacífico","17218.0","19.9","1128.0","","","","","","","","","","","","","","","1.59388","-77.35522","geonames",""
"52788","Nariño","Tangua","Pacífico","10892.0","14.2","2298.0","","","","","","","","","","","","","","","1.09189","-77.38645","geonames",""
"52835","Nariño","San Andres de Tumaco","Pacífico","160034.0","24.4","63.0","","","","","","","","","","","","","","","1.63766","-78.61218","geonames",""
"52838","Nariño","Túquerres","Pacífico","40038.0","9.8","3048.0","","","","","","","","","","","","","","","1.08647","-77.61858","geonames",""
"52885","Nariño","Yacuanquer","Pacífico","10579.0","11.6","2708.0","","","","","","","","","","","","","","","1.11577","-77.40169","geonames",""
"54001","Norte De Santander","Cúcuta","Santanderes","777106.0","24.7","298.0","","","","","","","","","","","","","","","7.90745","-72.5049","geonames",""
"54003","Norte De Santander","Abrego","Santanderes","38627.0","18.1","1535.0","","","","","","","","","","","","","","","8.0","-73.2","geonames",""
"54051","Norte De Santander","Arboledas","Santanderes","8984.0","17.3","1492.0","","","","","","","","","","","","","","","7.63494","-72.8605","geonames",""
"54099","Norte De Santander","Bochalema","Santanderes","6973.0","14.5","1900.0","","","","","","","","","","","","","","","7.60217","-72.68839","geonames",""
"54109","Norte De Santander","Bucarasica","Santanderes","4561.0","15.6","1922.0","","","","","","","","","","","","","","","8.08065","-72.92905","geonames",""
"54125","Norte De Santander","Cácota","Santanderes","2583.0","9.3","3076.0","","","","","","","","","","","","","","","7.25046","-72.6783","geonames",""
"54128","Norte De Santander","Cachirá","Santanderes","10970.0","18.1","1550.0","","","","","","","","","","","","","","","7.75","-73.16667","geonames",""
"54172","Norte De Santander","Chinácota","Santanderes","14784.0","15.7","1770.0","","","","","","","","","","","","","","","7.55543","-72.60413","geonames",""
"54174","Norte De Santander","Chitagá","Santanderes","10179.0","16.6","1774.0","","","","","","","","","","","","","","","7.03202","-72.55073","geonames",""
"54206","Norte De Santander","Convención","Santanderes","18112.0","19.5","1168.0","","","","","","","","","","","","","","","8.82242","-73.2285","geonames",""
"54223","Norte De Santander","Cucutilla","Santanderes","8447.0","15.8","1843.0","","","","","","","","","","","","","","","7.49891","-72.79705","geonames",""
"54239","Norte De Santander","Durania","Santanderes","4289.0","18.5","1283.0","","","","","","","","","","","","","","","7.71915","-72.70029","geonames",""
"54245","Norte De Santander","El Carmen","Santanderes","16377.0","21.1","857.0","","","","","","","","","","","","","","","8.85175","-73.35303","geonames",""
"54250","Norte De Santander","El Tarra","Santanderes","10772.0","24.1","318.0","","","","","","","","","","","","","","","8.65445","-73.0531","geonames",""
"54261","Norte De Santander","El Zulia","Santanderes","26019.0","25.6","207.0","","","","","","","","","","","","","","","7.93248","-72.60125","geonames",""
"54313","Norte De Santander","Gramalote","Santanderes","6329.0","16.0","1818.0","","","","","","","","","","","","","","","7.87847","-72.82202","geonames",""
"54344","Norte De Santander","Hacarí","Santanderes","10121.0","23.3","603.0","","","","","","","","","","","","","","","8.34389","-73.09632","geonames",""
"54347","Norte De Santander","Herrán","Santanderes","4501.0","12.9","2338.0","","","","","","","","","","","","","","","7.4807","-72.50059","geonames",""
"54377","Norte De Santander","Labateca","Santanderes","5852.0","11.5","2546.0","","","","","","","","","","","","","","","7.24558","-72.55286","geonames",""
"54385","Norte De Santander","La Esperanza","Santanderes","11040.0","25.9","92.0","","","","","","","","","","","","","","","7.68603","-73.40726","geonames",""
"54398","Norte De Santander","La Playa","Santanderes","8546.0","17.9","1523.0","","","","","","","","","","","","","","","8.25833","-73.19222","geonames",""
"54405","Norte De Santander","Los Patios","Santanderes","67281.0","22.3","743.0","","","","","","","","","","","","","","","7.7054","-72.5692","geonames",""
"54418","Norte De Santander","Lourdes","Santanderes","3448.0","18.7","1312.0","","","","","","","","","","","","","","","7.96774","-72.84519","geonames",""
"54480","Norte De Santander","Mutiscua","Santanderes","3759.0","5.2","3715.0","","","","","","","","","","","","","","","7.2981","-72.79879","geonames",""
"54498","Norte De Santander","Ocaña","Santanderes","101158.0","19.9","1197.0","","","","","","","","","","","","","","","8.23773","-73.35604","geonames",""
"54518","Norte De Santander","Pamplona","Santanderes","57803.0","7.5","3356.0","","","","","","","","","","","","","","","7.3494","-72.69952","geonames",""
"54520","Norte De Santander","Pamplonita","Santanderes","4792.0","14.3","2091.0","","","","","","","","","","","","","","","7.45814","-72.65965","geonames",""
"54553","Norte De Santander","Puerto Santander","Santanderes","16275.0","25.2","50.0","","","","","","","","","","","","","","","8.36361","-72.4063","geonames",""
"54599","Norte De Santander","Ragonvalia","Santanderes","6800.0","13.0","2276.0","","","","","","","","","","","","","","","7.59756","-72.50985","geonames",""
"54660","Norte De Santander","Salazar","Santanderes","8964.0","17.0","1603.0","","","","","","","","","","","","","","","7.78249","-72.85741","geonames",""
"54670","Norte De Santander","San Calixto","Santanderes","12581.0","16.7","1582.0","","","","","","","","","","","","","","","8.44179","-73.16598","geonames",""
"54673","Norte De Santander","San Cayetano","Santanderes","5424.0","25.4","330.0","","","","","","","","","","","","","","","7.84771","-72.61014","geonames",""
"54680","Norte De Santander","Santiago","Santanderes","9209.0","8.1","3240.0","","","","","","","","","","","","","","","1.05363","-77.03893","geonames",""
"54720","Norte De Santander","Sardinata","Santanderes","22733.0","21.1","865.0","","","","","","","","","","","","","","","8.23424","-72.82039","geonames",""
"54743","Norte De Santander","Silos","Santanderes","5284.0","8.4","3216.0","","","","","","","","","","","","","","","7.18687","-72.78501","geonames",""
"54800","Norte De Santander","Teorama","Santanderes","17523.0","20.8","1031.0","","","","","","","","","","","","","","","8.75219","-73.1601","geonames",""
"54810","Norte De Santander","Tibú","Santanderes","34773.0","25.2","73.0","","","","","","","","","","","","","","","8.6954","-72.81268","geonames",""
"54820","Norte De Santander","Toledo","Santanderes","17272.0","13.7","2092.0","","","","","","","","","","","","","","","7.23217","-72.31127","geonames",""
"54871","Norte De Santander","Villa Caro","Santanderes","5044.0","12.8","2528.0","","","","","","","","","","","","","","","7.91667","-73.0","geonames",""
"54874","Norte De Santander","Villa del Rosario","Santanderes","69833.0","22.9","737.0","","","","","","","","","","","","","","","7.75816","-72.48182","geonames",""
"63001","Quindio","Armenia","Eje Cafetero","304314.0","17.6","1390.0","","","","","","","","","","","","","","","4.53656","-75.67263","geonames",""
"63111","Quindio","Buenavista","Eje Cafetero","18344.0","25.8","43.0","","","","","","","","","","","","","","","8.17697","-75.44481","geonames",""
"63130","Quindio","Calarca","Eje Cafetero","79569.0","17.4","1537.0","","","","","","","","","","","","","","","4.52949","-75.64091","geonames",""
"63190","Quindio","Circasia","Eje Cafetero","27135.0","16.9","1772.0","","","","","","","","","","","","","","","4.61889","-75.63583","geonames",""
"63212","Quindio","Córdoba","Eje Cafetero","15012.0","26.7","26.0","","","","","","","","","","","","","","","9.55149","-74.898","geonames",""
"63272","Quindio","Filandia","Eje Cafetero","12921.0","16.2","1777.0","","","","","","","","","","","","","","","4.67525","-75.67142","geonames",""
"63302","Quindio","Génova","Eje Cafetero","9634.0","15.8","1878.0","","","","","","","","","","","","","","","4.22743","-75.7548","geonames",""
"63401","Quindio","La Tebaida","Eje Cafetero","33504.0","19.3","1150.0","","","","","","","","","","","","","","","4.43353","-75.81476","geonames",""
"63470","Quindio","Montenegro","Eje Cafetero","41996.0","19.1","1297.0","","","","","","","","","","","","","","","4.56639","-75.75111","geonames",""
"63548","Quindio","Pijao","Eje Cafetero","6683.0","12.4","2668.0","","","","","","","","","","","","","","","4.30588","-75.68176","geonames",""
"63594","Quindio","Quimbaya","Eje Cafetero","35350.0","19.1","1313.0","","","","","","","","","","","","","","","4.62306","-75.76278","geonames",""
